date,PX,ret_1d,logret_1d,sma_5,sma_20,ema_12,ema_26,sma_cross,bb_mid_20,bb_up_20,bb_lo_20,bb_pos,rsi_14,macd,macd_sig_9,macd_hist,vol_20d,roc_12,Volume
2012-12-28,21.5401,-0.015219677227632289,-0.015336685249403086,21.885199999999998,21.87158,21.93320855090735,22.051278441312462,1,21.87158,22.499386066602185,21.24377393339782,-0.5279974463993988,41.25868258345946,-0.1180698904051134,-0.12640997793446843,0.008340087529355028,0.17776198016237285,-0.028153635834525348,34813582.667327
2012-12-31,21.6689,0.0059795451274600175,0.0059617385955435,21.764879999999998,21.875625,21.8925456969216,22.022954112326357,-1,21.875625,22.49674478631075,21.25450521368925,-0.33282629946129777,43.678883284891,-0.13040841540475512,-0.12720966542852577,-0.003198749976229348,0.17339480755557024,-0.019360356976380944,52697533.109664
2013-01-02,22.4081,0.03411340677191732,0.033544447801202,21.85622,21.923814999999998,21.97186174354905,22.051483437339222,-1,21.923814999999998,22.553525768276614,21.29410423172338,0.769059422828974,55.10998794018391,-0.07962169379017325,-0.11769207110085528,0.038070377310682024,0.20766747421656565,0.01886492188494615,65209983.202369
2013-01-03,22.1067,-0.013450493348387438,-0.01354177064118033,21.91936,21.959519999999998,21.992606090695347,22.05557355309187,-1,21.959519999999998,22.541586183973617,21.377453816026378,0.2528578434075001,50.60039993776208,-0.06296746239652506,-0.10674714935998923,0.04377968696346417,0.21458667749805355,0.01654021244309556,59531021.075371
2013-01-04,21.6903,-0.01883591852243882,-0.019015573996788417,21.882820000000002,21.962245000000003,21.946097461357603,22.028516252862847,-1,21.962245000000003,22.538410401964008,21.386079598035998,-0.471991200917321,45.10856226697392,-0.08241879150524412,-0.10188147778904022,0.019462686283796105,0.2232918380336656,-0.013023001842877635,64733409.205717
2013-01-07,21.6542,-0.0016643384369972036,-0.0016657249868860526,21.90564,21.96078,21.90119015961028,22.000789123021153,-1,21.96078,22.540070170357634,21.381489829642366,-0.5292339067495793,44.65605530552469,-0.09959896341087315,-0.10142497491340681,0.001826011502533656,0.2232368809738348,-0.03137035628816176,45748704.872927
2013-01-08,21.5401,-0.005269185654515063,-0.005283116771890635,21.87988,21.964855,21.845637827362545,21.966664002797362,-1,21.964855,22.530251187036207,21.399458812963793,-0.7512519711647808,43.18161141690797,-0.12102617543481742,-0.10534521501768894,-0.01568096041712848,0.22080495032809394,-0.027767622194238006,55091277.064527
2013-01-09,21.6611,0.00561742981694624,0.005601710897216669,21.73048,21.955085,21.817247392383692,21.94402963221978,-1,21.955085,22.534933122673273,21.375236877326728,-0.5070034522913366,45.24625976263454,-0.12678223983608916,-0.109632619981369,-0.01714961985472016,0.2113052818767624,-0.03548401460504036,60449724.75773
2013-01-10,21.4666,-0.008979230048335562,-0.009019786292902702,21.60246,21.92021,21.763301639709276,21.908664474277575,-1,21.92021,22.53024335163299,21.310176648367012,-0.7435822956002952,42.56854156362574,-0.14536283456829935,-0.11677866289875508,-0.028584171669544273,0.20618903771422,-0.03609707909566462,88031107.849875
2013-01-11,21.7646,0.013882030689536418,0.01378655785804203,21.61732,21.903605,21.76350138744631,21.897993031738494,-1,21.903605,22.511486482475135,21.295723517524863,-0.22867121964960205,47.67771053877246,-0.13449164429218285,-0.12032125917744063,-0.014170385114742223,0.213161379957423,-0.008509707809069011,68428383.936544
2013-01-14,21.8154,0.0023340654089667456,0.0023313457094490046,21.64956,21.894714999999998,21.77148578937765,21.891875029387496,-1,21.894714999999998,22.50227989373942,21.287150106260576,-0.13054572576080245,48.51849330437721,-0.12038924000984608,-0.12033485534392173,-5.4384665924347986e-05,0.21289877955556516,0.0011197283282089465,59553551.215569
2013-01-15,22.0722,0.011771500866360363,0.01170275571320471,21.75598,21.910975,21.817749514088778,21.90523243461805,-1,21.910975,22.519300601440335,21.302649398559666,0.2650307657909936,52.65985039122323,-0.08748292052927198,-0.11376446838099177,0.026281547851719794,0.2129766940729391,0.00910711836510747,59457848.798721
2013-01-16,21.9355,-0.006193311042850147,-0.0062125691491560185,21.810859999999998,21.908925,21.835864973459735,21.907474476498194,-1,21.908925,22.516596843141254,21.301253156858746,0.04373248538656357,50.3384530927529,-0.07160950303845937,-0.1053334753124853,0.03372397227402593,0.21107604322422296,0.018356460740665215,50622764.790054
2013-01-17,22.1067,0.007804700143602794,0.00777440101971157,21.93888,21.896485,21.877531900619775,21.922231922683515,1,21.896485,22.47515856955765,21.317811430442347,0.3632704361470907,53.12539189438892,-0.04470002206373991,-0.09320678466273621,0.048506762598996306,0.2034608306443345,0.020204071272653445,63700567.214729
2013-01-18,22.1067,0.0,0.0,22.0073,21.894055,21.912788531293653,21.93589622470696,1,21.894055,22.46854548720938,21.319564512790624,0.37014538053177237,53.12539189251353,-0.023107693413304986,-0.07918696641284996,0.056079272999544974,0.20100472925438848,-0.013450493348387438,64305718.42609
2013-01-22,22.0293,-0.0035012009933640398,-0.0035073445416185667,22.05008,21.87262,21.930713372633093,21.94281502287681,1,21.87262,22.38740249510109,21.357837504898914,0.3043615536484603,51.606869256838785,-0.012101650243717899,-0.06576990317902355,0.05366825293530565,0.1946291745294869,-0.0035012009933640398,72298051.718895
2013-01-23,22.4003,0.016841206938032593,0.01670096617150704,22.1157,21.879110000000004,22.00295746915108,21.976702798960012,1,21.879110000000004,22.41773400087179,21.34048599912822,0.9676323356486696,57.82914385140435,0.02625467019106864,-0.04736498850500511,0.07361965869607376,0.20216718894203556,0.03273352604620494,62067778.079571
2013-01-24,22.4171,0.0007499899554916922,0.0007497088535653231,22.212020000000003,21.902395000000002,22.066671704666298,22.009324813851862,1,21.902395000000002,22.49202712250866,21.312762877491345,0.8729256435523359,58.09191839274158,0.057346890814436335,-0.026422612641116824,0.08376950345555316,0.19454220949271886,0.03523104062953153,125320156.65332
2013-01-25,22.6174,0.008935143261171064,0.008895461070821157,22.31416,21.943715,22.15139913471764,22.054367420233206,1,21.943715,22.61116736699695,21.276262633003054,1.0093379442657342,61.19646718582364,0.0970317144844337,-0.0017317472160067182,0.09876346170044042,0.1937943581152457,0.05001369538674383,100892290.84971
2013-01-28,22.6416,0.0010699726759044736,0.0010694006631298814,22.42114,21.982145,22.22681465245339,22.09786612984556,1,21.982145,22.71750680990922,21.246783190090778,0.8967762414550866,61.566913324061204,0.1289485226078284,0.024404306748760308,0.1045442158590681,0.19368056301273112,0.04526547589919261,69100832.756536
2013-01-29,22.7216,0.003533319200056395,0.003527091692641542,22.5596,22.041220000000003,22.302935475152864,22.14406863874589,1,22.041220000000003,22.815842286495872,21.266597713504133,0.8783377548789704,62.83020399373271,0.1588668364069754,0.05129681268040333,0.10757002372657208,0.18291373623750723,0.05846291448110086,60703264.085584
2013-01-30,22.5938,-0.005624603901133618,-0.0056404815506388584,22.598300000000002,22.087465,22.347683863590884,22.17738207291286,1,22.087465,22.878751625226524,21.29617837477348,0.639888232478404,59.46739288349872,0.17030179067802464,0.0750978082799276,0.09520398239809705,0.1847713619291502,0.03809856372274245,53721416.69264
2013-01-31,22.2705,-0.014309235276934507,-0.014412599611949628,22.56898,22.080585000000003,22.33580942303844,22.184279697141534,1,22.080585000000003,22.862470347025997,21.29869965297401,0.242893668134801,51.89977776766426,0.15152972589690705,0.0903841918033235,0.06114553409358356,0.15200267269727483,0.020861409829753264,62287677.817473
2013-02-01,22.6575,0.017377247928874517,0.017227990200776606,22.577,22.108125,22.385300281032528,22.21933305290883,1,22.108125,22.93157949463589,21.28467050536411,0.6671589062646589,58.67847747870165,0.1659672281236979,0.10550079906739838,0.06046642905629952,0.15566851095444373,0.026517519776007914,68493666.671235
2013-02-04,22.2617,-0.01746882930596927,-0.017623209844744088,22.50102,22.136695,22.36628485318137,22.222471345285953,1,22.136695,22.938475892696957,21.334914107303042,0.15590917810415938,50.794183572187045,0.14381350789541614,0.11316334083300195,0.03065016706241419,0.1533275510008623,0.014870871418476872,62278432.740404
2013-02-05,22.3105,0.002192105724180937,0.0021897065659272335,22.418799999999997,22.16951,22.357702568076544,22.22899198637588,1,22.16951,22.941304916582332,21.397715083417665,0.18267806248884746,51.656664099038046,0.12871058170066263,0.1162727890065341,0.012437792694128535,0.152948716227424,0.009218924579426302,43621788.380502
2013-02-06,22.1787,-0.005907532327827814,-0.005925050825061953,22.33578,22.201439999999998,22.330163711449384,22.22526665405174,1,22.201439999999998,22.91417485554934,21.488705144450655,-0.03190527279947878,49.15087572884885,0.10489705739764332,0.11399764268475596,-0.009100585287112634,0.1533423783055167,0.0032569311566177372,51627700.572218
2013-02-07,22.1298,-0.002204818136320008,-0.0022072523264496653,22.30764,22.224875,22.299338525072553,22.218195050047907,1,22.224875,22.892177206846565,21.557572793153437,-0.1424766755220131,48.21635161761563,0.08114347502464625,0.10742680915273402,-0.026283334128087768,0.15305055232224962,0.004562105922566673,46875664.410408
2013-02-08,22.3467,0.009801263454707998,0.009753542634911967,22.245479999999997,22.26888,22.30662490583062,22.22771393522954,-1,22.26888,22.833870856376087,21.70388914362391,0.13773674232384028,52.527898232545475,0.0789109706010791,0.10172364144240305,-0.022812670841323948,0.15113049767131836,-0.002392825096092621,41070105.132826
2013-02-11,22.6018,0.011415555764385799,0.0113508899729802,22.3135,22.310740000000003,22.352036458779754,22.25542401410143,1,22.310740000000003,22.84143207802953,21.780047921970475,0.5484536363925215,57.056588070713204,0.09661244467832475,0.10070140208958739,-0.004088957411262639,0.14884299846445162,0.00823924593279246,39750441.536534
2013-02-12,22.6174,0.0006902105142068127,0.0006899724284764025,22.37488,22.350839999999998,22.392861618967483,22.28223705009392,1,22.350839999999998,22.843796777863098,21.8578832221369,0.5407370624976557,57.32469594007992,0.11062456887356475,0.10268603544638287,0.007938533427181885,0.14889206711005043,0.0,44364607.287118
2013-02-13,22.7394,0.005394077126460228,0.005379581197179424,22.487019999999998,22.3842,22.446175216049408,22.316100972309183,1,22.3842,22.887946210119313,21.880453789880686,0.7051169673631299,59.456532111198825,0.13007424374022492,0.10816367710515128,0.02191056663507364,0.14495689079305968,0.004319482722069168,51421286.565784
